message,severity,node,stamp,location
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.73483,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.73236,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.59642,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.58943,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.5893,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.58089,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.57299,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.57296,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.56439,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.55754,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.55665,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.54898,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.54129,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.5411,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.53257,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.52565,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.52491,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.51713,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.50922,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.50855,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.50072,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.49316,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.4768,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.42915,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.42871,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.42068,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.41335,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.39732,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.31681,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.30868,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.3016,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.30043,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.29287,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.28513,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.28513,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.27649,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.26885,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.26877,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.26108,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.2535,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.25254,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.24467,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.23725,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.23712,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.22829,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.22165,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.22093,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.21291,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.20522,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.20466,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.19648,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.18932,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.18882,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.18109,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.17336,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.17302,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.16467,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.15685,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.15671,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.14831,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.14139,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.14135,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.13293,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.125,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.12496,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.11685,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.10944,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.10871,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.10046,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.0933,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.09297,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.08516,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.07756,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.07695,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.06883,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.06107,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.06065,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.05247,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.04559,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.04436,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.03708,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224090.02912,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.02906,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.0203,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224090.01299,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224090.00495,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.99713,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.99667,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.98857,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.9817,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.98039,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.97318,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.96528,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.95674,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.90846,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.90045,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.89306,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.88504,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.88504,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.87654,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.86943,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.86933,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.86103,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.85289,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.85289,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.84466,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.83691,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.83674,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.82855,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.82146,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.82137,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.81306,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.80498,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.80493,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.79671,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.78954,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.78857,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.78032,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.77317,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.77303,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.76439,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.75761,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.75683,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.74897,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.74125,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.74048,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.73256,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.72511,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.72486,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.71717,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.7094,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.70871,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.70061,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.69334,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.69295,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.6852,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.67753,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.6688,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.63688,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.62906,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.62886,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.62119,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.61358,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.61249,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.60478,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.59713,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.5971,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.58831,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.58151,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.58058,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.57285,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.56525,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.56506,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.55638,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.54966,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.5487,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.54099,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.53329,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.53309,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.52461,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.51768,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.50921,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.47641,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.2845,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.27747,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.27651,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.26904,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.26114,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.26101,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.25262,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.24554,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.24477,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.2372,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.2294,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.22904,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.22079,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.21355,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.21301,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224089.20521,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224089.19705,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224089.19664,./src/turtle.cpp:update:260
